Unnamed: 0,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA
2791,2.25,3.4,3.25,2.2,3.2,3.0,2.25,3.4,3.1,2.3,3.2,3.2
2785,7.0,4.2,1.5,7.0,4.1,1.4,7.0,4.33,1.44,7.0,4.0,1.5
2784,2.25,3.3,3.3,2.2,3.2,3.0,2.25,3.25,3.25,2.2,3.25,3.3
2783,1.57,4.0,6.0,1.5,3.8,5.7,1.57,3.75,6.0,1.53,4.0,6.0
2786,1.1,10.0,23.0,1.05,10.0,25.0,1.08,10.0,26.0,1.1,9.0,21.0
2792,2.0,3.3,4.0,1.8,3.4,4.0,1.83,3.4,4.33,1.91,3.25,4.33
2793,2.88,3.25,2.5,2.55,3.2,2.5,2.8,3.3,2.5,2.88,3.2,2.5
2794,2.2,3.3,3.4,2.2,3.2,3.0,2.25,3.3,3.2,2.15,3.2,3.5
2795,1.17,7.0,17.0,1.15,6.2,14.0,1.14,7.5,19.0,1.17,6.5,19.0
2796,2.1,3.3,3.6,2.1,3.2,3.2,2.1,3.3,3.5,2.15,3.2,3.5
2797,2.4,3.3,3.0,2.4,3.2,2.7,2.3,3.3,3.0,2.38,3.25,3.0
2798,1.83,3.5,4.5,1.9,3.3,3.7,1.8,3.5,4.5,1.75,3.4,5.0
2799,2.3,3.25,3.2,2.3,3.2,2.8,2.25,3.3,3.2,2.3,3.2,3.2
2800,2.5,3.25,2.88,2.4,3.2,2.7,2.4,3.3,2.88,2.5,3.2,2.88
2801,1.25,5.5,15.0,1.22,5.3,11.0,1.25,5.5,12.0,1.22,6.0,13.0
2806,2.5,3.25,2.88,2.4,3.2,2.7,2.5,3.2,2.88,2.5,3.1,2.9
2807,2.25,3.3,3.25,2.2,3.3,2.9,2.2,3.25,3.25,2.25,3.2,3.3
2805,3.4,3.3,2.2,3.2,3.2,2.1,3.6,3.25,2.1,3.3,3.2,2.25
2808,15.0,6.0,1.22,9.0,4.9,1.28,12.0,5.5,1.25,12.0,5.5,1.25
2803,2.2,3.25,3.4,2.3,3.2,2.8,2.2,3.3,3.3,2.3,3.2,3.1
2804,1.5,4.0,7.0,1.5,3.8,5.7,1.53,3.75,7.0,1.5,3.75,7.5
2802,1.17,7.0,19.0,1.17,5.8,13.0,1.17,7.0,15.0,1.17,7.0,17.0
2809,6.0,4.0,1.57,5.4,3.7,1.55,5.5,3.75,1.62,6.0,3.6,1.62
2810,3.2,3.25,2.3,2.8,3.2,2.3,2.88,3.4,2.38,3.1,3.1,2.4
2811,2.38,3.25,3.1,2.4,3.2,2.7,2.38,3.25,3.0,2.4,3.1,3.1
2816,1.25,5.75,13.0,1.25,5.0,10.0,1.22,6.0,13.0,1.25,5.5,12.0
2812,6.0,4.0,1.57,5.0,3.6,1.6,6.0,3.75,1.57,6.0,3.8,1.57
2813,3.2,3.25,2.3,2.7,3.2,2.4,3.1,3.25,2.3,3.2,3.2,2.3
2814,1.11,9.0,23.0,1.12,7.0,14.0,1.11,8.0,23.0,1.1,9.5,21.0
2815,1.14,8.0,19.0,1.17,5.8,13.0,1.17,7.0,15.0,1.12,8.0,21.0
2817,2.4,3.2,3.1,2.4,3.2,2.7,2.38,3.25,3.0,2.4,3.2,3.0
2821,4.5,3.5,1.83,3.7,3.3,1.9,4.0,3.4,1.91,4.2,3.5,1.83
2820,1.22,6.0,15.0,1.2,5.5,12.0,1.22,6.0,13.0,1.2,6.0,15.0
2819,2.1,3.3,3.6,2.2,3.2,3.0,2.1,3.4,3.4,2.1,3.2,3.6
2818,2.5,3.25,2.88,2.4,3.2,2.7,2.38,3.25,3.0,2.5,3.2,2.88
2827,3.75,3.25,2.1,3.3,3.3,2.0,3.5,3.3,2.1,3.5,3.4,2.05
2828,10.0,5.0,1.33,7.3,4.5,1.35,9.0,5.0,1.33,9.0,5.0,1.33
2826,1.57,4.0,6.0,1.6,3.6,5.0,1.62,3.75,5.5,1.57,4.0,5.5
2829,2.5,3.25,2.88,2.3,3.2,2.8,2.5,3.3,2.8,2.5,3.25,2.8
2824,1.83,3.5,4.5,1.8,3.4,4.0,1.83,3.5,4.33,1.83,3.4,4.5
2823,4.2,3.4,1.91,3.8,3.4,1.85,4.33,3.5,1.83,4.2,3.3,1.91
2822,1.25,5.5,13.0,1.2,5.5,12.0,1.2,6.0,15.0,1.2,6.0,15.0
2825,1.33,5.0,10.0,1.35,4.5,7.3,1.33,5.0,9.0,1.33,5.0,9.0
2830,3.1,3.2,2.4,2.8,3.2,2.3,3.3,3.3,2.2,3.3,3.25,2.2
2831,2.5,3.25,2.88,2.55,3.2,2.55,2.5,3.3,2.8,2.5,3.25,2.8
2832,1.8,3.6,4.5,1.8,3.4,4.0,1.8,3.25,5.0,1.8,3.5,4.5
2833,2.0,3.3,4.0,2.05,3.2,3.3,2.1,3.25,3.6,2.05,3.3,3.6
2834,1.62,3.75,6.0,1.7,3.5,4.4,1.67,3.5,5.5,1.62,3.75,5.5
2835,1.91,3.4,4.2,2.0,3.3,3.3,2.0,3.4,3.75,1.95,3.3,4.0
2836,5.5,3.7,1.67,4.4,3.5,1.7,5.5,3.5,1.67,5.5,3.5,1.67
2837,1.4,4.5,8.5,1.4,4.1,7.0,1.44,4.0,8.0,1.44,4.2,8.5
2838,2.25,3.3,3.25,2.4,3.1,2.8,2.38,3.0,3.2,2.25,3.25,3.2
2840,1.7,3.5,5.5,1.75,3.4,4.3,1.73,3.5,5.0,1.67,3.5,5.5
2841,5.0,3.6,1.73,4.0,3.4,1.8,5.0,3.5,1.73,4.8,3.6,1.73
2839,1.1,9.0,26.0,1.12,7.0,14.0,1.08,10.0,26.0,1.1,9.0,21.0
2842,1.22,6.0,15.0,1.2,5.5,12.0,1.2,6.0,15.0,1.22,6.0,13.0
2843,1.83,3.5,4.5,1.85,3.4,3.8,1.8,3.5,4.5,1.83,3.4,4.5
2844,3.2,3.25,2.3,2.75,3.2,2.35,3.1,3.25,2.3,3.0,3.2,2.38
2845,2.75,3.2,2.63,2.5,3.2,2.6,2.5,3.3,2.75,2.7,3.1,2.7
2846,1.44,4.33,7.5,1.45,3.9,6.5,1.5,4.0,7.0,1.44,4.2,7.5
2847,3.6,3.3,2.1,3.0,3.2,2.2,3.4,3.2,2.2,3.4,3.2,2.2
2848,3.5,3.4,2.1,3.1,3.3,2.1,3.5,3.3,2.1,3.4,3.4,2.1
2850,1.91,3.4,4.2,2.0,3.3,3.3,1.91,3.4,4.0,1.95,3.4,4.0
2849,7.5,4.0,1.5,5.5,3.9,1.5,6.5,3.75,1.53,7.0,4.0,1.5
2851,2.88,3.25,2.5,2.6,3.2,2.5,2.8,3.3,2.5,2.8,3.1,2.6
2853,2.25,3.2,3.4,2.2,3.2,3.0,2.25,3.25,3.25,2.3,3.2,3.2
2857,2.25,3.25,3.3,2.3,3.2,2.8,2.25,3.25,3.25,2.38,3.2,3.0
2858,2.25,3.25,3.3,2.1,3.2,3.2,2.25,3.25,3.25,2.25,3.2,3.3
2856,2.1,3.25,3.75,2.1,3.2,3.2,2.25,3.25,3.25,2.2,3.2,3.4
2852,2.88,3.1,2.63,2.55,3.2,2.55,2.62,3.3,2.62,2.7,3.1,2.7
2854,5.0,3.5,1.75,4.4,3.5,1.7,5.5,3.5,1.67,5.0,3.5,1.73
2855,1.91,3.5,4.0,1.85,3.4,3.8,2.0,3.2,4.0,1.95,3.4,3.8
2859,1.73,3.6,5.0,1.75,3.4,4.3,1.73,3.5,5.0,1.73,3.75,4.5
2860,1.33,5.0,10.0,1.27,5.0,9.0,1.3,5.0,11.0,1.3,5.0,11.0
2861,1.44,4.0,8.5,1.43,3.9,7.0,1.4,4.5,8.0,1.4,4.5,8.0
2868,2.25,3.2,3.4,2.25,3.2,2.9,2.25,3.25,3.25,2.25,3.25,3.2
2867,1.83,3.5,4.5,1.8,3.4,4.0,1.8,3.5,4.5,1.83,3.4,4.5
2866,1.25,5.75,12.0,1.25,5.0,10.0,1.25,5.5,12.0,1.29,5.0,11.0
2865,2.88,3.25,2.5,2.7,3.2,2.4,2.88,3.2,2.5,2.88,3.2,2.5
2864,2.2,3.2,3.5,2.15,3.1,3.1,2.2,3.2,3.4,2.25,3.2,3.3
2863,5.0,3.6,1.73,4.3,3.4,1.75,5.0,3.5,1.73,5.0,3.5,1.73
2862,1.29,5.5,11.0,1.33,4.6,7.8,1.3,5.0,11.0,1.33,4.75,10.0
2869,5.5,4.0,1.62,4.6,3.5,1.65,6.0,3.6,1.62,5.5,3.75,1.62
2870,2.4,3.25,3.0,2.5,3.2,2.6,2.38,3.25,3.0,2.4,3.2,3.0
2871,2.1,3.3,3.6,2.1,3.2,3.2,2.1,3.3,3.5,2.15,3.25,3.4
2877,2.38,3.25,3.1,2.2,3.2,3.0,2.25,3.4,3.1,2.4,3.2,3.0
2876,2.2,3.25,3.4,2.2,3.2,3.0,2.1,3.25,3.6,2.2,3.2,3.4
2875,2.1,3.25,3.75,1.95,3.2,3.6,2.0,3.4,3.75,2.05,3.2,3.8
2878,2.38,3.25,3.1,2.3,3.2,2.8,2.4,3.3,2.9,2.5,3.0,3.0
2873,1.13,8.5,19.0,1.12,7.0,14.0,1.12,8.0,19.0,1.14,7.0,21.0
2872,1.83,3.6,4.33,1.9,3.3,3.7,1.83,3.5,4.33,1.91,3.4,4.0
2874,2.4,3.25,3.0,2.4,3.2,2.7,2.4,3.3,2.9,2.4,3.1,3.1
2879,1.67,3.6,5.5,1.65,3.5,4.6,1.67,3.75,5.0,1.67,3.5,5.5
2880,2.5,3.2,2.9,2.2,3.2,3.0,2.38,3.25,3.0,2.5,3.0,3.0
2881,5.5,3.75,1.67,4.4,3.5,1.7,5.0,3.75,1.67,5.0,3.5,1.73
2886,1.57,4.0,6.0,1.6,3.6,5.0,1.62,3.75,5.5,1.62,3.75,5.5
2885,1.91,3.4,4.2,1.9,3.3,3.7,1.83,3.5,4.33,1.83,3.4,4.5
2887,5.5,3.4,1.73,4.4,3.5,1.7,5.5,3.5,1.67,5.0,3.5,1.73
2883,7.5,4.33,1.44,6.5,3.8,1.47,7.0,4.0,1.5,7.5,4.2,1.44
2882,1.17,7.0,17.0,1.2,5.5,12.0,1.17,7.0,15.0,1.17,7.0,15.0
2884,1.57,3.75,6.5,1.6,3.6,5.0,1.57,3.75,6.0,1.57,3.5,7.0
2888,1.8,3.6,4.5,1.8,3.4,4.0,1.83,3.4,4.5,1.83,3.5,4.33
2889,3.4,3.25,2.2,2.8,3.2,2.3,3.3,3.3,2.2,3.2,3.3,2.25
2890,2.2,3.2,3.5,2.1,3.2,3.2,2.2,3.3,3.3,2.15,3.3,3.4
2891,2.9,3.25,2.5,2.55,3.2,2.55,2.8,3.3,2.5,2.75,3.3,2.5
2898,2.1,3.2,3.75,2.0,3.2,3.4,2.1,3.3,3.5,2.15,3.1,3.6
2892,1.91,3.4,4.2,2.0,3.2,3.4,1.91,3.4,4.0,1.95,3.3,4.0
2893,1.8,3.6,4.5,1.85,3.3,3.9,1.83,3.4,4.5,1.83,3.4,4.5
2894,4.5,3.6,1.8,4.0,3.4,1.8,4.5,3.5,1.8,4.5,3.4,1.83
2895,3.0,3.3,2.4,2.8,3.2,2.3,3.0,3.25,2.38,3.0,3.0,2.5
2896,2.2,3.25,3.4,2.3,3.1,2.9,2.25,3.25,3.2,2.2,3.1,3.5
2897,1.22,6.0,15.0,1.2,5.5,12.0,1.2,6.5,13.0,1.25,5.0,15.0
2901,3.6,3.3,2.1,3.2,3.2,2.1,3.5,3.3,2.1,3.5,3.2,2.15
2900,3.8,3.4,2.0,3.2,3.2,2.1,3.75,3.4,2.0,3.75,3.1,2.1
2899,1.29,5.5,11.0,1.25,5.0,10.0,1.22,6.0,12.0,1.3,5.0,11.0
2902,2.1,3.2,3.75,2.1,3.2,3.2,2.1,3.3,3.5,2.05,3.25,3.75
2903,1.53,4.0,6.5,1.55,3.7,5.4,1.53,3.75,6.5,1.57,3.8,6.0
2910,4.75,3.6,1.75,4.3,3.4,1.75,4.5,3.75,1.73,4.8,3.6,1.73
2904,1.62,3.75,6.0,1.6,3.6,5.0,1.57,3.75,6.0,1.62,3.75,5.5
2905,1.2,6.5,15.0,1.2,5.5,12.0,1.2,6.5,13.0,1.22,5.5,15.0
2906,1.62,3.75,6.0,1.65,3.5,4.6,1.67,3.5,5.5,1.62,3.75,5.5
2907,2.63,3.25,2.75,2.65,3.3,2.4,2.62,3.3,2.62,2.7,3.1,2.7
2908,1.91,3.4,4.2,1.9,3.3,3.7,2.0,3.4,3.75,1.95,3.3,4.0
2909,2.3,3.25,3.2,2.2,3.2,3.0,2.38,3.25,3.0,2.38,3.3,2.9
2911,5.5,3.6,1.67,4.6,3.5,1.65,6.0,3.75,1.57,6.0,3.75,1.57
2917,1.91,3.6,4.0,1.9,3.3,3.7,1.91,3.6,3.8,1.91,3.4,4.0
2916,1.57,3.8,6.5,1.55,3.7,5.4,1.62,3.75,5.5,1.62,3.6,6.0
2915,3.75,3.25,2.1,3.7,3.3,1.9,3.75,3.4,2.0,3.6,3.1,2.15
2912,4.5,3.6,1.8,3.7,3.3,1.9,4.5,3.5,1.8,4.5,3.3,1.85
2913,1.4,4.5,8.5,1.4,4.1,7.0,1.4,4.5,8.0,1.44,4.33,7.0
2918,2.5,3.25,2.88,2.3,3.2,2.8,2.4,3.3,2.88,2.6,3.25,2.7
2914,1.91,3.4,4.2,1.9,3.3,3.7,1.91,3.4,4.0,1.91,3.3,4.2
2919,2.4,3.1,3.2,2.4,3.2,2.7,2.4,3.3,2.9,2.4,3.2,3.0
2921,3.4,3.3,2.2,3.2,3.2,2.1,3.25,3.25,2.25,3.3,3.2,2.25
2920,1.22,5.75,15.0,1.22,5.3,11.0,1.2,6.5,13.0,1.22,5.5,15.0
2928,2.2,3.2,3.5,2.2,3.2,3.0,2.2,3.3,3.3,2.05,3.3,3.6
2927,1.22,6.0,15.0,1.22,5.3,11.0,1.22,6.0,13.0,1.22,5.5,15.0
2926,1.57,3.8,6.5,1.55,3.7,5.4,1.53,3.75,6.5,1.57,3.6,6.5
2922,1.62,4.0,5.5,1.7,3.5,4.4,1.67,3.75,5.0,1.62,4.0,5.0
2924,2.5,3.3,2.88,2.3,3.2,2.8,2.3,3.4,3.0,2.4,3.4,2.8
2923,5.0,3.6,1.73,4.4,3.5,1.7,5.5,3.75,1.62,4.4,3.6,1.8
2925,2.1,3.3,3.6,2.1,3.2,3.2,2.1,3.3,3.5,2.1,3.5,3.25
2929,2.3,3.25,3.25,2.4,3.2,2.7,2.38,3.25,3.0,2.3,3.1,3.2
2930,3.2,3.1,2.4,2.9,3.1,2.3,2.88,3.25,2.4,3.0,3.25,2.38
2931,2.6,3.2,2.8,2.4,3.2,2.7,2.4,3.25,2.88,2.62,3.1,2.8
2932,3.4,3.3,2.2,3.3,3.3,2.0,3.3,3.3,2.2,3.5,3.3,2.1
2933,1.57,4.2,5.5,1.65,3.5,4.6,1.62,3.75,5.5,1.62,3.6,6.0
2934,1.57,3.8,6.5,1.6,3.6,5.0,1.57,3.75,6.0,1.62,3.6,6.0
2935,2.0,3.3,4.0,2.0,3.2,3.4,2.1,3.3,3.5,2.1,3.1,3.8
2936,1.25,5.5,13.0,1.2,5.5,12.0,1.29,5.5,10.0,1.3,5.0,11.0
2937,3.4,3.25,2.2,2.8,3.2,2.3,3.3,3.3,2.2,3.75,3.1,2.1
2938,2.0,3.5,3.75,2.0,3.2,3.4,2.0,3.4,3.75,2.1,3.3,3.5
2939,2.6,3.2,2.8,2.4,3.2,2.7,2.62,3.3,2.62,2.5,3.1,2.9
2940,5.0,3.6,1.73,4.6,3.5,1.65,5.5,3.75,1.62,5.0,3.3,1.8
2941,2.0,3.4,3.8,2.1,3.2,3.2,2.1,3.3,3.5,2.0,3.2,4.0
2947,2.75,3.2,2.63,2.3,3.2,2.8,2.5,3.3,2.8,2.7,3.1,2.7
2945,1.36,4.75,9.0,1.35,4.5,7.3,1.36,5.0,7.5,1.4,4.2,9.0
2946,1.53,4.0,6.5,1.55,3.7,5.4,1.53,4.0,6.0,1.57,3.6,6.5
2943,3.5,3.4,2.1,3.0,3.2,2.2,3.5,3.3,2.1,3.3,3.4,2.15
2942,1.29,5.25,12.0,1.25,5.0,10.0,1.29,5.0,11.0,1.3,5.0,11.0
2944,1.73,3.6,5.0,1.7,3.5,4.4,1.8,3.5,4.5,1.8,3.6,4.33
2948,1.83,3.5,4.5,1.9,3.3,3.7,1.91,3.4,4.0,1.83,3.5,4.33
2949,2.25,3.3,3.25,2.2,3.2,3.0,2.25,3.3,3.2,2.3,3.3,3.1
2950,1.62,3.75,6.0,1.55,3.7,5.4,1.62,3.75,5.5,1.62,3.6,6.0
2956,4.5,3.6,1.8,4.0,3.4,1.8,4.33,3.5,1.83,4.33,3.5,1.83
2954,3.8,3.4,2.0,3.0,3.2,2.2,3.75,3.4,2.0,3.5,3.25,2.1
2955,1.62,4.0,5.5,1.6,3.6,5.0,1.62,3.75,5.5,1.62,3.75,5.5
2952,1.4,4.5,9.0,1.45,3.9,6.5,1.44,4.33,7.0,1.44,4.2,7.5
2951,2.1,3.3,3.6,1.9,3.3,3.7,2.0,3.4,3.75,2.05,3.4,3.5
2953,2.2,3.25,3.4,2.2,3.2,3.0,2.25,3.25,3.25,2.2,3.2,3.4
2957,2.0,3.3,4.0,2.0,3.2,3.4,2.1,3.3,3.5,2.1,3.3,3.5
2958,2.8,3.25,2.6,2.8,3.2,2.3,2.8,3.3,2.5,2.88,3.3,2.4
2959,2.4,3.25,3.0,2.5,3.2,2.6,2.38,3.25,3.0,2.4,3.2,3.0
2960,2.0,3.4,3.8,1.85,3.3,3.9,2.0,3.4,3.75,2.0,3.4,3.75
2961,1.8,3.6,4.5,1.8,3.4,4.0,1.8,3.5,4.5,1.83,3.4,4.5
2962,2.2,3.2,3.5,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.2,3.4
2963,1.73,3.6,5.0,1.6,3.6,5.0,1.73,3.5,5.0,1.75,3.5,4.8
2970,2.1,3.3,3.6,2.0,3.3,3.3,2.1,3.3,3.5,2.15,3.1,3.6
2969,3.25,3.25,2.25,3.1,3.3,2.1,3.4,3.4,2.1,3.1,3.2,2.3
2967,1.91,3.4,4.2,2.0,3.2,3.4,2.0,3.4,3.75,1.95,3.2,4.2
2968,1.29,5.5,11.0,1.25,5.0,10.0,1.25,5.5,12.0,1.29,5.0,11.0
2965,2.3,3.2,3.2,2.0,3.2,3.4,2.2,3.2,3.4,2.3,3.2,3.1
2964,3.2,3.3,2.3,2.7,3.2,2.4,3.0,3.25,2.38,3.1,3.25,2.3
2966,2.1,3.25,3.75,1.9,3.3,3.7,2.0,3.4,3.75,2.1,3.3,3.5
2971,2.63,3.2,2.75,2.4,3.2,2.7,2.5,3.3,2.8,2.6,3.1,2.8
2972,6.5,4.33,1.5,5.4,3.7,1.55,6.5,3.75,1.53,6.5,3.8,1.53
2973,1.44,4.2,8.0,1.5,3.8,5.7,1.5,4.0,7.0,1.44,4.2,7.5
2974,1.83,3.4,4.75,1.9,3.3,3.7,1.83,3.5,4.33,1.91,3.3,4.2
2975,1.62,3.75,6.0,1.7,3.5,4.4,1.62,3.75,5.5,1.62,3.75,5.5
2976,1.53,4.0,6.5,1.57,3.7,5.4,1.5,4.0,7.0,1.53,3.8,6.5
2977,1.83,3.5,4.5,1.9,3.3,3.7,1.91,3.4,4.0,1.91,3.3,4.2
2978,3.4,3.2,2.25,2.7,3.2,2.4,3.0,3.3,2.3,3.2,3.2,2.25
2981,6.5,4.2,1.5,5.4,3.7,1.55,7.0,4.33,1.44,6.5,3.8,1.53
2979,1.29,5.5,11.0,1.27,5.0,9.0,1.3,5.0,10.0,1.29,5.0,11.0
2980,1.33,5.0,10.0,1.33,4.6,7.8,1.29,5.5,10.0,1.33,4.5,11.0
2982,5.5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.67,5.0,3.75,1.67
2983,1.7,3.75,5.0,1.6,3.6,5.0,1.67,3.75,5.0,1.73,3.5,5.0
2984,1.29,5.5,10.0,1.35,4.5,7.3,1.29,5.5,10.0,1.3,5.0,11.0
2985,2.63,3.2,2.75,2.55,3.1,2.55,2.62,3.3,2.62,2.7,3.1,2.75
2986,1.83,3.5,4.5,1.9,3.3,3.7,1.83,3.4,4.5,1.85,3.4,4.4
2987,1.4,4.5,8.5,1.45,3.9,6.5,1.4,4.5,8.0,1.44,4.33,7.0
2988,6.0,4.2,1.53,5.4,3.7,1.55,6.5,3.75,1.53,6.0,4.0,1.53
2989,2.0,3.4,3.8,2.0,3.3,3.3,1.91,3.5,3.75,2.0,3.4,3.75
2990,1.25,5.5,13.0,1.3,4.8,8.5,1.25,5.5,12.0,1.25,5.0,15.0
2991,2.5,3.2,2.9,2.2,3.2,3.0,2.5,3.3,2.8,2.5,3.25,2.88
2993,2.2,3.25,3.4,2.0,3.3,3.3,2.1,3.3,3.5,2.2,3.2,3.4
2992,2.3,3.25,3.25,2.2,3.2,3.0,2.2,3.3,3.3,2.38,3.2,3.0
2994,1.25,5.75,12.0,1.25,5.0,10.0,1.25,5.5,12.0,1.29,5.5,10.0
3000,1.83,3.6,4.33,1.9,3.3,3.7,1.73,3.4,4.0,1.91,3.5,4.0
3001,8.0,4.2,1.44,6.5,3.9,1.45,5.5,3.6,1.5,8.5,4.33,1.4
2998,1.73,3.6,5.0,1.75,3.4,4.3,1.62,3.5,4.5,1.7,3.6,5.0
2999,2.63,3.25,2.75,2.55,3.2,2.55,2.7,3.25,2.62,2.62,3.25,2.62
2997,3.4,3.25,2.2,3.0,3.2,2.2,2.75,3.25,2.2,3.4,3.3,2.15
2996,2.2,3.25,3.4,2.1,3.3,3.1,2.0,3.5,3.0,2.1,3.3,3.5
2995,1.91,3.6,4.0,2.0,3.3,3.3,1.91,3.4,4.0,1.91,3.6,3.8
3002,3.8,3.75,1.91,3.7,3.3,1.9,4.0,3.4,1.91,3.8,3.6,1.91
3003,1.29,5.5,11.0,1.3,4.8,8.5,1.29,5.5,10.0,1.29,5.5,10.0
3004,1.33,5.0,10.0,1.27,5.0,9.0,1.3,5.0,11.0,1.35,4.8,9.0
3005,2.1,3.25,3.75,2.1,3.2,3.2,2.1,3.3,3.5,2.15,3.25,3.5
3006,1.8,3.6,4.5,1.85,3.4,3.8,1.73,3.75,4.5,1.73,3.8,4.33
3007,6.0,4.0,1.57,5.0,3.6,1.6,6.0,3.75,1.57,5.5,4.0,1.57
3008,2.5,3.25,2.88,2.4,3.2,2.7,2.5,3.3,2.8,2.5,3.2,2.88
3012,2.88,3.3,2.5,3.0,3.2,2.2,3.0,3.25,2.38,2.8,3.3,2.5
3011,2.2,3.25,3.4,2.2,3.2,3.0,2.2,3.3,3.3,2.15,3.25,3.5
3010,2.2,3.2,3.5,2.1,3.2,3.2,2.25,3.25,3.25,2.15,3.25,3.5
3009,2.4,3.2,3.1,2.5,3.2,2.6,2.5,3.3,2.8,2.5,3.2,2.88
3013,1.2,6.5,15.0,1.23,5.3,11.0,1.2,6.0,15.0,1.22,6.0,13.0
3014,3.5,3.4,2.1,3.3,3.3,2.0,3.75,3.4,2.0,3.4,3.3,2.15
3015,2.5,3.25,2.88,2.5,3.3,2.5,2.6,3.4,2.6,2.5,3.2,2.8
3016,1.5,4.0,7.5,1.6,3.6,5.0,1.53,3.75,6.5,1.53,3.8,6.5
3017,2.2,3.2,3.5,2.25,3.2,2.9,2.25,3.25,3.25,2.25,3.1,3.4
3018,1.2,6.5,15.0,1.23,5.3,11.0,1.2,6.0,15.0,1.22,5.5,15.0
3019,3.5,3.4,2.1,2.9,3.3,2.2,3.2,3.3,2.25,3.4,3.4,2.1
3020,3.4,3.2,2.25,3.1,3.3,2.1,3.25,3.25,2.25,3.2,3.0,2.38
3021,2.25,3.3,3.25,2.0,3.3,3.3,2.2,3.3,3.3,2.3,3.2,3.2
3022,6.0,3.75,1.62,5.0,3.6,1.6,5.5,3.5,1.67,6.0,3.4,1.67
3024,3.2,3.25,2.3,2.7,3.2,2.4,3.1,3.3,2.3,3.1,3.2,2.3
3023,8.0,5.0,1.36,7.0,4.1,1.4,8.0,5.0,1.36,9.0,4.5,1.36
3025,1.53,3.8,7.0,1.55,3.7,5.4,1.57,3.6,6.5,1.57,3.8,6.0
3026,1.4,4.5,8.5,1.45,3.9,6.5,1.44,4.33,7.0,1.5,4.0,7.0
3027,1.33,5.0,9.5,1.3,4.8,8.5,1.33,5.0,9.0,1.33,5.0,8.5
3028,5.5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.67,5.5,3.6,1.67
3029,1.73,3.6,5.0,1.8,3.4,4.0,1.73,3.5,5.0,1.75,3.75,4.5
3035,1.62,3.75,6.0,1.55,3.7,5.4,1.57,3.75,6.0,1.6,3.75,6.0
3030,4.5,3.5,1.83,4.0,3.4,1.8,4.0,3.4,1.91,4.33,3.5,1.85
3031,3.25,3.4,2.2,2.8,3.2,2.3,3.1,3.3,2.3,3.1,3.3,2.3
3032,2.38,3.3,3.0,2.3,3.2,2.8,2.38,3.25,3.0,2.38,3.4,2.88
3033,1.83,3.5,4.5,1.8,3.4,4.0,1.8,3.5,4.5,1.83,3.6,4.2
3034,2.1,3.3,3.6,2.1,3.3,3.1,2.0,3.4,3.75,2.1,3.25,3.6
3043,8.5,4.5,1.4,7.3,4.4,1.37,8.0,4.5,1.4,8.0,4.0,1.44
3042,2.5,3.25,2.9,2.4,3.2,2.7,2.5,3.3,2.8,2.62,3.0,2.9
3041,1.57,4.0,6.0,1.5,3.8,5.7,1.53,3.75,6.5,1.62,3.6,6.0
3040,2.1,3.2,3.75,2.1,3.2,3.2,2.2,3.3,3.3,2.2,3.1,3.5
3036,1.91,3.4,4.2,1.95,3.2,3.6,1.91,3.4,4.0,2.0,3.2,4.0
3038,1.4,4.5,8.5,1.37,4.4,7.3,1.4,4.5,8.0,1.44,4.0,8.0
3037,1.44,4.5,7.0,1.55,3.7,5.4,1.5,4.2,6.5,1.5,4.0,6.5
3039,5.0,4.0,1.67,4.4,3.5,1.7,5.0,3.75,1.67,5.5,3.5,1.67
3045,2.0,3.5,3.75,2.0,3.2,3.4,2.1,3.3,3.5,2.1,3.2,3.6
3044,1.62,4.0,5.5,1.6,3.6,5.0,1.62,3.75,5.5,1.62,3.6,6.0
3052,2.75,3.25,2.6,2.55,3.1,2.55,2.8,3.3,2.5,2.8,3.3,2.5
3051,1.73,3.6,5.0,1.8,3.4,4.0,1.8,3.5,4.5,1.73,3.75,4.5
3053,1.91,3.6,4.0,2.0,3.3,3.3,2.0,3.4,3.75,1.95,3.5,3.75
3050,1.36,4.75,9.0,1.35,4.5,7.3,1.33,4.6,10.0,1.36,4.5,9.0
3046,1.22,6.0,15.0,1.25,5.0,10.0,1.22,6.0,13.0,1.25,6.0,10.0
3048,2.1,3.4,3.5,2.1,3.3,3.1,2.1,3.4,3.4,2.05,3.4,3.5
3049,3.25,3.4,2.2,3.0,3.2,2.2,3.1,3.5,2.2,3.1,3.5,2.2
3047,2.5,3.2,2.9,2.2,3.2,3.0,2.38,3.25,3.0,2.5,3.2,2.88
3054,2.75,3.25,2.6,2.5,3.2,2.55,2.62,3.3,2.62,2.7,3.2,2.6
3055,5.0,3.6,1.73,4.4,3.5,1.7,4.5,3.5,1.8,4.5,3.5,1.8
3056,2.6,3.2,2.8,2.4,3.2,2.7,2.38,3.25,3.0,2.5,3.1,2.9
3057,1.85,3.4,4.5,1.9,3.3,3.7,1.91,3.25,4.33,1.91,3.2,4.5
3058,4.0,3.6,1.91,4.0,3.4,1.8,4.5,3.75,1.73,4.0,3.75,1.85
3059,1.3,5.25,10.0,1.27,5.0,9.0,1.25,5.5,12.0,1.3,5.0,11.0
