Unnamed: 0,HomeTeam,AwayTeam,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,FTR
6021.0,34.0,20.0,36.0,55.0,57.0,31.0,-0.9738055408082577,1.7542552499184851,L,D,D,D,D,W,W,W,W,D,16.0,14.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9403731162707188,1.0694357417309328,-1.9468306646174762,-0.7357096926243997,0.2482524249134908,
5000.0,9.0,26.0,6.0,7.0,7.0,11.0,-0.27457476003893505,-0.6119679252664292,W,L,D,D,W,L,L,W,W,D,18.0,16.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20465320900307293,-0.8719000948620844,0.2387629372036254,0.43685810313091517,0.2482524249134908,
2583.0,23.0,3.0,70.0,36.0,20.0,41.0,2.4745299999382766,0.017752758462107523,W,W,W,W,W,L,W,W,L,W,2.0,6.0,15.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.412835866855603,-0.25881371291889754,1.7613694298507594,0.5798830056385431,-0.4975703108781125,NH
605.0,11.0,39.0,35.0,26.0,22.0,34.0,0.44776103783226373,-0.1404379446998956,D,L,W,L,W,W,L,D,W,D,6.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509449188139085,-0.5376527073445849,0.4209683870555658,-0.08888560964003106,-1.1190892573711153,H
4853.0,34.0,27.0,32.0,27.0,41.0,45.0,-0.5822363035810552,-0.3950641342079925,L,D,L,L,L,D,L,W,D,D,13.0,12.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.438921916317217,-0.914609483266467,-0.1361966990711998,-0.4364606197507561,0.12394863561489027,
2690.0,11.0,28.0,6.0,6.0,4.0,4.0,1.0329867999827702,-0.06970844762033811,D,W,W,M,M,W,D,D,M,M,2.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7537187754627956,0.7297019703269305,0.7901741670200897,1.4445335526095497,-0.8704816787739141,NH
5389.0,39.0,29.0,10.0,4.0,10.0,13.0,-0.5822363035810552,-1.541555601230227,L,W,D,L,W,L,D,L,W,L,13.0,18.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-1.9396348049806202,0.6798919210561792,1.2429984627126942,-0.621874100176713,
4167.0,21.0,36.0,59.0,51.0,41.0,45.0,0.640094693715727,0.5018623531341369,W,W,W,D,W,L,D,L,D,D,7.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335728178306512,0.2246923101321557,0.10165528006041846,0.7963531283498166,0.3725562142120914,NH
3192.0,16.0,22.0,13.0,29.0,12.0,23.0,-0.043828602393113356,-0.4764030558549064,D,D,D,W,W,L,W,D,L,L,17.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10149339714560124,0.5428483960549535,0.3076893409308764,0.9155039416334783,0.9940751607050942,H
1307.0,22.0,19.0,23.0,16.0,22.0,36.0,-0.32886797361785997,-0.8671488559244338,L,D,L,L,L,W,D,W,L,L,9.0,15.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0960125116135766,-1.776334202268972,0.38148113786207705,-0.9620325208513882,-0.7461778894753136,NH
369.0,26.0,0.0,41.0,61.0,50.0,35.0,-0.00017392391899755203,1.2639567541473335,L,D,W,D,W,W,W,W,L,W,11.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.354308894264894,1.0327077664440942,-0.899826737336267,-0.2712381586638907,1.1183789500036945,H
2801.0,28.0,15.0,25.0,26.0,13.0,16.0,0.9970929532297288,0.5448522937046685,W,D,W,D,W,W,D,W,W,L,9.0,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2009590348803005,0.9788400693567315,0.32698873397444495,0.22188734057605625,0.3725562142120914,NH
2960.0,1.0,34.0,52.0,26.0,39.0,48.0,0.6682590024031474,-0.8918437846977192,L,D,D,W,W,L,L,D,L,W,11.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6334928992757752,-1.078558425853733,1.1139059212995526,0.39785131153997777,-0.8704816787739141,NH
2631.0,22.0,1.0,28.0,36.0,39.0,39.0,-0.22329783611524837,-0.19021055377355411,D,L,D,W,D,D,W,D,W,D,15.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44720414334412967,-0.14228137627557896,-0.024689094819504806,-0.20133634820480092,-0.12465894298231084,H
590.0,5.0,11.0,24.0,33.0,32.0,20.0,-0.48434399428394603,0.47255103002575294,D,D,L,L,D,L,W,L,W,W,18.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5337910622537213,0.8655954788882325,-0.683597665397169,-0.7357096926243997,1.4912903178994963,H
5861.0,15.0,20.0,29.0,34.0,21.0,22.0,0.1778686863300662,1.6846604506425997,D,D,D,W,D,W,W,D,W,W,11.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098716912060021,1.0374607985393347,-1.0716496324768372,-0.9620325208513882,-0.3732665215795119,
951.0,11.0,32.0,34.0,22.0,15.0,19.0,1.2483498804579471,0.25564723896731634,W,D,W,W,D,D,D,W,W,W,6.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4245791645890526,0.20651196236539493,0.7129765948458155,0.033787923340025686,-0.621874100176713,H
2708.0,11.0,3.0,7.0,5.0,4.0,3.0,1.571394501170712,0.6894548210841895,W,D,W,W,M,W,D,D,W,M,2.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027988619352972,0.580219110909349,0.6357790226715414,1.162384426755645,-0.9947854680725148,H
2936.0,5.0,21.0,27.0,46.0,39.0,20.0,-0.8129824612333378,1.0922761473262752,L,L,W,D,D,W,W,D,W,L,7.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6305963132097944,1.3703427964016395,-1.3603296292630402,-0.4700498013978808,0.4968600035106919,NH
3182.0,34.0,5.0,12.0,14.0,20.0,16.0,-0.5822363035810552,-0.32276287052907743,L,W,L,L,L,W,L,W,W,L,15.0,16.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7867754514192237,-0.2170228059839213,-0.18766174718686787,-1.0948085800755936,-0.12465894298231084,H
3395.0,39.0,21.0,39.0,69.0,38.0,26.0,0.13564063132902165,1.8583252506792844,W,L,D,L,W,W,W,D,W,W,10.0,4.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04972947823157132,1.767777382942381,-1.2255402175310874,-0.4364606197507561,0.745467582107893,NH
4302.0,23.0,26.0,29.0,18.0,12.0,11.0,2.0683862253458534,1.3902209152796579,W,W,W,L,D,L,W,W,W,D,1.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957827166198791,0.787195377795921,0.49326042788779106,0.033787923340025686,-1.3676968359683164,H
4977.0,36.0,27.0,2.0,3.0,1.0,3.0,0.4945790987948285,-0.6119679252664292,L,W,W,M,M,W,L,D,M,M,5.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,-0.017712326760977462,0.7901741670200897,1.4445335526095497,-0.7461778894753136,
377.0,26.0,1.0,41.0,46.0,50.0,40.0,-0.015491354955368212,0.3013111949819023,D,L,D,W,D,W,D,D,D,W,11.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34476607222908584,0.21831324074030983,-0.22558336158861786,-0.18896138654476966,0.6211637928092925,NH
1831.0,11.0,2.0,61.0,34.0,11.0,38.0,2.648209903546596,-0.34083818644338365,W,W,W,W,W,D,W,L,L,W,2.0,10.0,15.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3376946942331247,-0.20456590103295444,2.1411316800698867,0.7391607379747877,-0.9947854680725148,H
4598.0,15.0,26.0,4.0,3.0,3.0,4.0,0.4945790987948285,-0.6119679252664292,L,W,W,M,M,D,L,W,M,M,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,-0.39141947530493143,0.7901741670200897,1.4445335526095497,0.2482524249134908,
3305.0,17.0,3.0,32.0,30.0,48.0,43.0,-0.42270809583043883,-0.6923026626953994,L,D,D,L,L,W,L,L,D,D,18.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8751192063669956,-0.7374446128449098,0.18974860566445273,-0.2797111053862217,1.3669865286008958,NH
3860.0,2.0,15.0,7.0,4.0,8.0,7.0,-0.5822363035810552,-1.8514181598869954,D,L,D,D,W,D,L,D,L,D,9.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20465320900307293,-0.6583531528356865,0.9004564129840001,1.2429984627126942,0.12394863561489027,NH
3376.0,0.0,25.0,58.0,25.0,32.0,47.0,1.1913420062043831,-0.8033536232599328,D,W,W,W,W,D,W,L,L,D,3.0,13.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1483425337724462,-0.98495435828589,1.4259188790429786,0.6976682194666946,-1.2433930466697158,NH
913.0,22.0,5.0,15.0,17.0,23.0,27.0,-0.4476343782840697,-1.0186625335009976,L,L,W,W,W,L,D,W,D,L,18.0,16.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7370820892622202,-0.9519801981208624,0.40418630614871903,0.7391607379747877,0.2482524249134908,H
1454.0,11.0,25.0,58.0,37.0,24.0,39.0,1.9752002770616683,-0.0019260129145767212,W,W,W,W,W,W,D,W,L,W,4.0,11.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5922942618706168,-0.11113911389696597,1.4174044409360669,0.47464593248675196,-0.8704816787739141,NH
3889.0,33.0,23.0,9.0,18.0,11.0,11.0,-0.34294399194436276,0.5930531361789689,L,W,W,D,W,D,D,D,W,D,11.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32297073794938447,1.1449321353761004,-0.6680021962710687,0.974285009518768,1.1183789500036945,H
6070.0,0.0,1.0,61.0,27.0,36.0,72.0,1.1179985422744698,-1.810646770588568,D,W,D,W,D,D,L,L,L,L,3.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.989108385682378,-1.7879040830281063,2.0903438036426936,0.6277860830311204,-1.740608203864118,
5410.0,0.0,8.0,15.0,5.0,11.0,16.0,0.27921601831965154,-1.9133906716170477,W,D,L,D,W,L,L,D,L,D,4.0,18.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604638688990294,-1.6620237803543754,1.5621498887628311,1.7266826784634544,-1.740608203864118,
1476.0,1.0,26.0,44.0,45.0,40.0,33.0,0.30455285131166404,0.4087557973525755,W,D,D,W,L,D,D,W,L,W,16.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18370668012746175,0.5098742358899261,-0.07262222786891089,0.033787923340025686,1.6155941071980968,NH
3695.0,41.0,23.0,21.0,63.0,45.0,24.0,-0.8898978471167143,1.6345356249723668,L,L,W,L,D,L,D,W,W,W,18.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.269510969521367,2.06437035798818,-1.80145861311405,-0.5708173463477192,2.1128092643924994,H
3961.0,16.0,34.0,16.0,20.0,20.0,18.0,-0.8356046335528646,0.1535748667032468,L,D,L,D,L,W,L,D,W,D,12.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34245833095256945,0.158149860789822,-0.7083669398921087,-0.9620325208513882,-0.12465894298231084,NH
4681.0,23.0,29.0,29.0,9.0,17.0,23.0,1.7370584092219137,-2.1136095556716565,L,W,W,W,W,L,L,D,L,D,2.0,17.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3844422182311862,-1.6275277358687954,2.7498048452889376,2.20416581452456,-1.8649119931627187,
4727.0,38.0,39.0,24.0,21.0,21.0,20.0,0.5579211812963956,0.025984401378582687,L,L,L,W,W,L,W,L,L,D,10.0,18.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271400848639558,0.0702187670141233,0.38148113786207705,0.3657280714047709,-0.9947854680725148,
4884.0,16.0,11.0,44.0,64.0,48.0,33.0,-0.1254055268181392,1.228427877643121,D,L,W,W,D,W,W,L,W,W,9.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238479201771528,1.3865205950406372,-0.9643161096685199,-0.3082110170886079,0.3725562142120914,
5741.0,13.0,22.0,8.0,10.0,5.0,0.0,1.1406683402203588,2.4246851495516806,W,W,L,W,M,W,W,W,W,M,10.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027988619352972,2.9719448615906545,-0.908172420813941,-1.659106831783403,0.9940751607050942,
553.0,23.0,32.0,37.0,18.0,27.0,30.0,0.4945790987948285,-0.8529721375533398,W,W,L,L,L,L,W,W,L,W,1.0,10.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8365410457259591,-1.0142647228786865,0.9617243274071939,-0.4364606197507561,-1.1190892573711153,H
5318.0,36.0,1.0,52.0,39.0,51.0,58.0,1.0046495525450252,-0.6119679252664292,L,W,W,D,W,L,W,L,D,L,5.0,15.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047549944803601175,-0.7651266238488854,1.1558468773190391,0.4792865431090521,-1.2433930466697158,
2185.0,10.0,25.0,32.0,37.0,37.0,46.0,-0.062394385203094545,-0.23799587172488018,D,D,D,L,W,L,W,W,W,L,11.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2487162887481846,-0.48162464909109387,0.12467785517293092,-0.25809048271554336,0.4968600035106919,NH
3855.0,22.0,11.0,6.0,21.0,2.0,1.0,0.13564063132902165,2.6415889406101174,W,D,L,W,D,W,W,W,W,W,5.0,1.0,8.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0021855862507953,4.965049653820093,-1.7830782387941941,-3.257951878298269,0.4968600035106919,H
5763.0,26.0,11.0,3.0,9.0,9.0,12.0,-2.1205440212615043,-0.6119679252664292,L,L,L,D,L,W,L,L,W,L,15.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.269510969521367,-0.6583531528356865,-1.08462401435558,-1.981562975617243,1.7398978964966973,
3104.0,15.0,26.0,9.0,5.0,13.0,11.0,-0.5822363035810552,-1.541555601230227,L,D,W,L,W,L,L,L,L,W,5.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8435678653146459,-1.2989939789118903,0.6798919210561792,1.6460686425064053,-0.8704816787739141,H
683.0,18.0,1.0,38.0,35.0,49.0,36.0,-0.5822363035810552,0.08772172330637336,D,L,L,L,L,L,L,W,L,D,5.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5206755121240927,-0.06593260399241199,-0.4798504074594557,-0.23925961780895086,-0.3732665215795119,NH
4663.0,32.0,35.0,14.0,15.0,28.0,14.0,-1.9527286338784173,-0.41478266066587854,L,L,L,D,L,D,L,W,D,L,18.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8890645756447075,0.11818118180047393,-1.1046753318034235,-0.9922088979458747,0.8697713714064936,
4213.0,33.0,21.0,2.0,6.0,1.0,2.0,-0.043828602393113356,1.014810507671844,W,D,D,M,M,W,W,D,M,M,13.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,1.4771162674148386,-0.7537772764653928,-1.3769577059294982,0.8697713714064936,H
313.0,18.0,21.0,47.0,52.0,36.0,34.0,0.7637829493887993,0.6081158994372757,W,W,L,W,W,L,D,W,D,L,18.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207811403495118,0.823128757462919,0.11469541049519111,0.6509891361454424,1.7398978964966973,NH
5458.0,15.0,17.0,23.0,14.0,21.0,20.0,-0.120743988267875,-1.0767617632494126,L,W,D,D,W,L,L,L,L,D,5.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22128989520364847,-0.6583531528356865,0.6798919210561792,1.4445335526095497,-1.3676968359683164,
1824.0,23.0,3.0,48.0,25.0,17.0,37.0,1.8492823469354078,-0.5419989604004729,W,D,W,W,W,L,D,W,W,L,3.0,15.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991192078253035,-0.5963556535393878,1.7115645445864969,0.5798830056385431,-1.492000625266917,NH
2513.0,26.0,39.0,26.0,15.0,30.0,36.0,-0.13356321926494927,-1.0638508233041153,W,D,L,L,W,D,L,L,L,D,7.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2401484676877118,-1.3256873466648165,0.6615115467301474,0.6215986022013869,-0.24896273228091137,NH
4044.0,1.0,16.0,27.0,25.0,40.0,26.0,-0.32380060701084284,-0.5252064088430545,W,W,D,L,D,L,W,D,W,L,6.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7668981065567204,-0.0775054705280101,0.14171456075618705,0.1466475736815876,-0.7461778894753136,H
5839.0,39.0,38.0,24.0,12.0,20.0,17.0,0.4945790987948285,-0.14717408727476933,L,D,L,W,W,W,L,L,W,W,12.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342614473070091,-0.5515796818239824,0.45932742912990226,-0.36928225645086377,-0.12465894298231084,
3871.0,1.0,11.0,9.0,23.0,12.0,2.0,-0.043828602393113356,2.0993294629640262,L,W,D,L,W,W,L,W,W,W,6.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5507319811715932,3.9062127329505394,-1.525752998208134,-1.7296441132468792,0.6211637928092925,NH
5773.0,13.0,38.0,9.0,6.0,7.0,9.0,0.4945790987948285,-0.6119679252664292,W,L,L,W,W,L,W,D,W,L,10.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,-0.5782730495769084,0.7901741670200897,0.7391607379747877,-0.3732665215795119,
2339.0,5.0,21.0,4.0,5.0,3.0,6.0,0.13564063132902165,-0.2504616068284715,D,W,L,D,W,W,L,L,W,D,8.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567851538882873,-0.2668504257907784,0.2755236858587769,0.5040364664308076,0.6211637928092925,H
731.0,32.0,15.0,42.0,40.0,50.0,51.0,-0.22329783611524837,-0.3709637129816875,D,W,L,D,D,D,L,W,L,W,10.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32297073794938447,-0.4744655083153634,0.103973525471055,-0.04458683384167724,-0.7461778894753136,NH
4749.0,1.0,40.0,15.0,18.0,32.0,33.0,-0.695585293304039,-1.068607485388426,L,W,D,D,W,L,L,D,L,L,16.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.325556114811176,-1.1978401642689085,0.2619802521433147,1.0732847028029682,0.12394863561489027,
94.0,26.0,15.0,11.0,12.0,8.0,16.0,0.7099421792700054,-0.8288717163248656,W,W,L,L,D,D,L,D,L,W,11.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45555860251779245,-0.6156437644313039,1.098964455717186,0.5980861750478353,-0.24896273228091137,H
4752.0,27.0,22.0,20.0,34.0,28.0,16.0,-0.043828602393113356,1.4486180897887169,L,L,W,W,W,L,W,W,L,D,12.0,1.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5880020027897186,1.327633407997257,-1.0625675651624893,0.3159370491939305,1.3669865286008958,
3157.0,16.0,26.0,10.0,14.0,10.0,18.0,-0.22329783611524837,-0.6119679252664292,W,L,W,D,D,W,W,L,D,D,17.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-0.5159885248190845,0.2755236858587769,0.033787923340025686,0.6211637928092925,H
1812.0,11.0,13.0,54.0,32.0,9.0,45.0,2.576422210062049,-0.9011729800102881,W,W,W,D,W,D,W,L,L,D,2.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244519640187811,-0.6654713842366661,2.488520754854121,0.7861855922847124,-1.989215782461319,H
4285.0,29.0,22.0,8.0,36.0,17.0,8.0,-0.3864516849653001,2.7401815728995476,L,W,D,L,D,W,W,W,W,W,18.0,3.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2114278189477234,3.787305912952487,-2.227549108890371,-2.531204129877547,1.8642016857952979,NH
2141.0,39.0,34.0,34.0,17.0,34.0,45.0,0.27921601831965154,-2.0001521880404223,W,W,W,L,L,L,L,W,L,L,18.0,18.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-1.6919203522378916,1.6239079465022503,0.7109458253893972,-0.00035515368371028726,H
5656.0,15.0,23.0,41.0,59.0,43.0,31.0,-0.13884172613469556,1.3656842873200934,W,D,W,W,W,L,W,W,W,W,5.0,7.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07937582541300109,1.2133229860901342,-1.0716496324768372,0.11677296035592984,-0.24896273228091137,
5080.0,13.0,9.0,8.0,11.0,22.0,20.0,-1.3001132384975929,-0.7565704526394432,W,L,W,D,L,D,L,D,L,W,18.0,18.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38309579730923,-0.914609483266467,-0.3935219396526282,0.4099867578109582,-0.00035515368371028726,
5872.0,11.0,37.0,21.0,21.0,27.0,16.0,-0.5822363035810552,0.5930531361789689,W,L,L,D,W,W,W,W,W,L,1.0,18.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48861527847422065,0.3975178382881925,-0.839552356659717,-0.7499596484770035,-2.1135195717599196,
1237.0,41.0,20.0,3.0,11.0,18.0,17.0,-1.443688625481762,-1.6964868805586113,D,W,D,L,L,L,L,L,L,W,18.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.227882953987236,-0.914609483266467,0.17259358962589672,0.5980861750478353,-0.00035515368371028726,NH
5160.0,13.0,17.0,14.0,22.0,31.0,28.0,-0.8631446694188977,-0.6119679252664292,W,L,D,L,W,L,L,L,W,L,18.0,18.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0935779482187855,-0.4076676121975619,-0.18318652561253218,0.5244820552591241,-0.00035515368371028726,
4051.0,41.0,23.0,26.0,55.0,43.0,24.0,-0.7479002116387179,1.7239190553562123,W,L,L,L,W,L,W,W,W,D,15.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664360684504546,1.764583304759791,-1.763283989519531,-0.40028765489631685,1.6155941071980968,NH
2013.0,15.0,25.0,4.0,15.0,12.0,15.0,-0.9411747710404009,-0.06970844762033811,W,W,D,L,L,W,L,D,W,L,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9855489000502197,-0.017712326760977462,-0.6251146561754505,0.033787923340025686,-0.3732665215795119,NH
2837.0,23.0,15.0,30.0,31.0,8.0,16.0,1.9303329686365185,0.8340573484637106,W,W,W,L,W,W,W,D,W,D,1.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8304082888719941,1.2279781683850375,0.7901741670200897,0.19053743770343154,-0.621874100176713,H
2635.0,40.0,39.0,35.0,28.0,54.0,58.0,-0.6420593814913049,-0.8529721375533398,L,D,D,L,L,W,L,L,W,W,10.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7784932243938018,-1.2634028219069924,0.14686106556775386,-0.5148353769302019,0.12394863561489027,NH
1947.0,10.0,11.0,8.0,8.0,1.0,0.0,2.4328468230714186,2.4246851495516806,W,W,W,W,M,W,W,W,W,M,11.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0954395537153094,2.374013423920328,0.01819844527734846,0.033787923340025686,1.2426827393022952,H
634.0,18.0,21.0,34.0,34.0,34.0,24.0,-0.25090848745711547,1.0565227751814132,W,W,W,W,L,W,W,D,D,L,5.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,0.5572217479214537,-0.9319255199450808,0.46786350157636825,0.2482524249134908,H
2528.0,3.0,31.0,28.0,19.0,33.0,33.0,-0.06536491044063104,-0.6987294416898038,L,W,L,W,W,L,D,L,W,L,6.0,18.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898418298447154,-0.8548163394994345,0.45050484945328356,0.5980861750478353,-1.492000625266917,NH
701.0,14.0,25.0,30.0,31.0,53.0,39.0,-0.8432824617325234,-0.21759739606532838,L,L,W,L,D,D,W,L,D,W,17.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0307246838297204,-0.3800950162577826,-0.4496656285056632,-0.3082110170886079,0.3725562142120914,H
39.0,7.0,0.0,2.0,7.0,1.0,4.0,-0.5822363035810552,0.47255103002575294,D,W,L,M,M,W,W,L,M,M,17.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,1.1034091188708846,-0.7537772764653928,-1.3769577059294982,1.8642016857952979,H
2863.0,25.0,15.0,18.0,35.0,33.0,22.0,-0.684790151426275,0.6274823093563062,W,L,L,W,W,L,W,L,W,W,12.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0565394174180065,0.9076577553484304,-0.9375810197380622,0.033787923340025686,0.745467582107893,H
1308.0,0.0,41.0,30.0,13.0,11.0,35.0,2.078131161118639,-1.3775107172382743,W,D,D,W,W,L,L,D,L,D,2.0,18.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6745075448465143,-1.9521963898137922,2.4703566202285123,1.5275185896257362,-1.989215782461319,NH
